job_title,job_low_salary,job_high_salary,job_ave_salary,job_company,job_company_tag,job_education,job_experience,company_city,job_type
java后端开发,10000,15000,12500.0,北京乐海互动,游戏不需要融资100-499人,本科,1-3年,北京,Java
Java,9230.76923076923,13846.153846153846,11538.461538461539,北信工,计算机软件已上市500-999人,本科,1-3年,北京,Java
Java开发人员,6000,11000,8500.0,石光信息,计算机软件20-99人,本科,1-3年,北京,Java
Java开发工程师,18461.53846153846,36923.07692307692,27692.30769230769,玩吧,移动互联网B轮100-499人,本科,经验不限,北京,Java
JAVA开发工程师,20000,40000,30000.0,光大科技,银行100-499人,本科,经验不限,北京,Java
java开发,8000,13000,10500.0,金泰亚盛,计算机软件D轮及以上100-499人,本科,1-3年,北京,Java
初中级Java工程师,10000,15000,12500.0,宇信科技,计算机软件已上市1000-9999人,本科,1-3年,北京,Java
java高级软件工程师,25000,40000,32500.0,阿里巴巴集团,互联网不需要融资10000人以上,本科,经验不限,北京,Java
Java,10153.846153846154,18461.53846153846,14307.692307692309,中科软,计算机软件已上市10000人以上,本科,1-3年,北京,Java
Java（外派泰康-长期项目）,11000,16000,13500.0,软通动力,计算机软件已上市10000人以上,本科,经验不限,北京,Java
Java开发工程师,10000,15000,12500.0,文思海辉·金融,计算机软件不需要融资10000人以上,本科,1-3年,北京,Java
JAVA开发工程师【211/985院校应,6000,8000,7000.0,金电联行,计算机软件D轮及以上100-499人,本科,应届生,北京,Java
JAVA,5538.461538461538,9230.76923076923,7384.615384615385,百奥利盟,计算机软件未融资20-99人,本科,经验不限,北京,Java
JAVA 开发工程师,6000,10000,8000.0,赞同科技,计算机软件未融资1000-9999人,本科,1-3年,北京,Java
Java开发工程师,5000,10000,7500.0,中科软,计算机软件已上市10000人以上,本科,经验不限,北京,Java
Java开发,6461.538461538462,11076.923076923076,8769.23076923077,中科软,计算机软件已上市10000人以上,本科,1-3年,北京,Java
Java,4000,8000,6000.0,铁牛科技,移动互联网不需要融资0-20人,本科,应届生,北京,Java
Java开发工程师（电商方向）,12000.0,24000.0,18000.0,春播,电子商务不需要融资100-499人,大专,经验不限,北京,Java
中级java工程师,20000,40000,30000.0,好大夫在线,互联网D轮及以上500-999人,本科,经验不限,北京,Java
Java中级工程师,7000,10000,8500.0,鑫质科技,计算机软件未融资20-99人,本科,1-3年,北京,Java
高级Java开发,17142.85714285714,24000.0,20571.428571428572,千里马招标网,互联网不需要融资500-999人,学历不限,经验不限,北京,Java
PHP工程师-2020校招,8000.0,12000.0,10000.0,好未来,互联网已上市10000人以上,本科,应届生,北京,PHP
PHP技术开发,8000,12000,10000.0,聚超汇网络,移动互联网A轮20-99人,学历不限,经验不限,北京,PHP
PHP,11000,20000,15500.0,极宇舟天,互联网未融资20-99人,本科,经验不限,北京,PHP
PHP工程师,10000,15000,12500.0,玄数开元,计算机软件未融资0-20人,本科,经验不限,北京,PHP
PHP研发工程师（北京）,6000,10000,8000.0,99cms,移动互联网未融资20-99人,本科,应届生,北京,PHP
PHP工程师,10000,13000,11500.0,Paymentwall,企业服务未融资100-499人,本科,1年以内,北京,PHP
PHP后端工程师-北京-00140,9230.76923076923,13846.153846153846,11538.461538461539,巴别时代,游戏不需要融资500-999人,本科,1-3年,北京,PHP
PHP,10000,11000,10500.0,五颗星联行房地产,地产经纪/中介不需要融资20-99人,本科,应届生,北京,PHP
PHP开发工程师（计算所济南分所）,8000,12000,10000.0,中科院计算所,计算机软件未融资100-499人,本科,经验不限,北京,PHP
PHP工程师,8000,12000,10000.0,Netpas,通信/网络设备未融资100-499人,本科,1-3年,北京,PHP
web php,10000,12000,11000.0,中润华通,贸易/进出口100-499人,本科,经验不限,北京,PHP
PHP,15000,20000,17500.0,喜明教育,在线教育天使轮0-20人,本科,1-3年,北京,PHP
软件工程师（Python/PHP/Jav,9428.57142857143,15428.57142857143,12428.57142857143,智线云,移动互联网A轮20-99人,本科,1-3年,北京,PHP
微擎、公众号PHP工程师,10000,15000,12500.0,玄数开元,计算机软件未融资0-20人,大专,经验不限,北京,PHP
PHP开发工程师,8000,11000,9500.0,时代创信,互联网未融资20-99人,本科,1-3年,北京,PHP
PHP开发工程师,9000,14000,11500.0,Aplus,在线教育未融资100-499人,本科,1-3年,北京,PHP
PHP工程师,8000,12000,10000.0,博观信达,广告营销未融资20-99人,本科,1-3年,北京,PHP
PHP,10000,15000,12500.0,万贝科技,计算机软件未融资20-99人,本科,经验不限,北京,PHP
PHP/Laravel/Vue全栈工程师,15000,25000,20000.0,白帽汇,互联网不需要融资20-99人,学历不限,1-3年,北京,PHP
php开发工程师,8000,12000,10000.0,植物魔方,新零售天使轮20-99人,本科,1-3年,北京,PHP
PHP服务端高级工程师,25000,50000,37500.0,奇安信集团,信息安全不需要融资1000-9999人,本科,经验不限,北京,PHP
PHP,7000,11000,9000.0,忠信达,工程施工0-20人,本科,经验不限,北京,PHP
php研发工程师,5142.857142857143,8571.42857142857,6857.142857142857,新浪乐居,互联网已上市1000-9999人,本科,1-3年,北京,PHP
中级PHP开发工程师,8000,13000,10500.0,北京琥玥天地,互联网不需要融资20-99人,本科,1-3年,北京,PHP
PHP,8000,10000,9000.0,饭宝鲜,电子商务0-20人,本科,1-3年,北京,PHP
PHP开发工程师,4000,6000,5000.0,云景科技,互联网不需要融资20-99人,大专,应届生,北京,PHP
PHP,12000,20000,16000.0,北京至真互联,医疗健康A轮20-99人,本科,1年以内,北京,PHP
PHP工程师,8000,10000,9000.0,掌上辅材,计算机软件A轮100-499人,本科,1-3年,北京,PHP
PHP开发工程师,15000,25000,20000.0,一亩田,O2OC轮100-499人,本科,经验不限,北京,PHP
PHP全栈工程师,11000,20000,15500.0,菜鸟食材,生活服务天使轮20-99人,本科,经验不限,北京,PHP
小程序工程师 php,10000,15000,12500.0,贝塔钡尔,移动互联网天使轮20-99人,本科,经验不限,北京,PHP
PHP开发工程师（北京望京）,12000,20000,16000.0,基理科技,互联网天使轮100-499人,本科,1-3年,北京,PHP
PHP,5000,8000,6500.0,莱特摩比,互联网A轮20-99人,本科,经验不限,北京,PHP
PHP程序员,7000,9000,8000.0,京麦缘,在线教育不需要融资20-99人,大专,1-3年,北京,PHP
PHP中级开发工程师,10000,13000,11500.0,中国教育在线,在线教育不需要融资100-499人,本科,1-3年,北京,PHP
PHP,10000,11000,10500.0,迪阳世纪科技,信息安全B轮100-499人,本科,经验不限,北京,PHP
PHP程序员,8000,13000,10500.0,森客互动,互联网未融资20-99人,大专,1-3年,北京,PHP
PHP小程序开发,8000,13000,10500.0,鸿孚,电子商务未融资0-20人,大专,1-3年,北京,PHP
PHP开发工程师,7000,9000,8000.0,盈科千信,互联网不需要融资20-99人,本科,1-3年,北京,PHP
高级PHP工程师,20000.0,40000.0,30000.0,险峰长青,移动互联网不需要融资20-99人,本科,经验不限,北京,PHP
PHP后端开发,9230.76923076923,12000.0,10615.384615384615,环球壹学,在线教育未融资20-99人,本科,1-3年,北京,PHP
初级php开发工程师,10000,15000,12500.0,斑码少儿编程,在线教育A轮20-99人,本科,1年以内,北京,PHP
PHP开发工程师,15000,25000,20000.0,北京时间,新闻/出版不需要融资100-499人,本科,3-5年,北京,PHP
PHP开发工程师,9230.76923076923,13846.153846153846,11538.461538461539,猿辅导,在线教育D轮及以上1000-9999人,本科,1-3年,北京,PHP
PHP高级研发工程师,16000.0,32000.0,24000.0,顺丰同城科技,互联网不需要融资100-499人,本科,经验不限,北京,PHP
PHP接口开发,8000,13000,10500.0,北京动力天下科技发展有限公司,计算机软件未融资0-20人,本科,1-3年,北京,PHP
PHP开发工程师,10000,15000,12500.0,爱慕股份有限公司,生活服务不需要融资10000人以上,学历不限,经验不限,北京,PHP
PHP开发工程师,8000,15000,11500.0,北京商联达有限公司,计算机软件未融资20-99人,大专,1-3年,北京,PHP
PHP开发工程师,10000,12000,11000.0,博彦科技,计算机软件已上市1000-9999人,本科,经验不限,北京,PHP
PHP开发工程师,7000,12000,9500.0,趣迷,在线教育不需要融资20-99人,本科,经验不限,北京,PHP
PHP,13000,16000,14500.0,爱梦,文化/体育/娱乐A轮20-99人,本科,经验不限,北京,PHP
PHP开发工程师,6000,7000,6500.0,学易纵横(北京)...,广告营销20-99人,大专,1-3年,北京,PHP
PHP后端,6000,11000,8500.0,北京狼蝶,互联网未融资0-20人,大专,经验不限,北京,PHP
PHP开发外派百度,11000,16000,13500.0,软通动力,计算机软件已上市10000人以上,本科,1-3年,北京,PHP
php开发工程师,15000,30000,22500.0,阳光惠金所,互联网金融不需要融资500-999人,本科,经验不限,北京,PHP
PHP开发工程师,12000,20000,16000.0,驼驮科技,互联网天使轮20-99人,本科,1-3年,北京,PHP
PHP/C++开发工程师,20000,30000,25000.0,百度,互联网已上市10000人以上,本科,1-3年,北京,PHP
php高级工程师,13000,26000,19500.0,北京掌上先机,互联网A轮1000-9999人,本科,1-3年,北京,PHP
PHP开发工程师,15000.0,30000.0,22500.0,高德地图,互联网已上市1000-9999人,本科,经验不限,北京,PHP
PHP,9000,14000,11500.0,神州腾达,移动互联网不需要融资20-99人,大专,1-3年,北京,PHP
高级软件开发工程师（GO/PHP),16000.0,32000.0,24000.0,滴滴,移动互联网D轮及以上1000-9999人,本科,1-3年,北京,PHP
PHP,12857.142857142857,17142.85714285714,15000.0,喜明教育,在线教育天使轮0-20人,本科,3-5年,北京,PHP
php小程序开发应届毕业生,4000,8000,6000.0,星河未来,媒体A轮0-20人,本科,经验不限,北京,PHP
php 网站开发,8000,9000,8500.0,华为通,互联网0-20人,学历不限,1-3年,北京,PHP
PHP,10000,14000,12000.0,三才科技,移动互联网A轮100-499人,大专,1-3年,北京,PHP
PHP工程师,10000,15000,12500.0,Netpas,通信/网络设备未融资100-499人,本科,3-5年,北京,PHP
php后台开发工程师,10000,15000,12500.0,米图,互联网未融资20-99人,本科,经验不限,北京,PHP
高级 PHP 工程师,15000,30000,22500.0,北京创思凌讯软件,计算机软件不需要融资20-99人,本科,经验不限,北京,PHP
PHP开发工程师,15000,30000,22500.0,摩比神奇,信息安全B轮100-499人,本科,1-3年,北京,PHP
PHP,15000,30000,22500.0,顺丰同城科技,互联网不需要融资100-499人,本科,1-3年,北京,PHP
PHP开发工程师,10000,15000,12500.0,畅聊天下,移动互联网B轮100-499人,本科,1-3年,北京,PHP
PHP工程师,8000,13000,10500.0,中协齐桓,广告/公关/会展未融资20-99人,大专,经验不限,北京,PHP
PHP开发工程师,8000,11000,9500.0,金泰亚盛,计算机软件D轮及以上100-499人,本科,1-3年,北京,PHP
PHP,20000,25000,22500.0,果皮移动,互联网天使轮20-99人,本科,经验不限,北京,PHP
PHP,15000,30000,22500.0,顺丰同城,物流/仓储10000人以上,本科,1-3年,北京,PHP
Php/go开发工程师,17142.85714285714,34285.71428571428,25714.28571428571,轻松筹,互联网C轮1000-9999人,本科,经验不限,北京,PHP
PHP工程师,6000,8000,7000.0,人和商圈(北京),计算机软件不需要融资20-99人,本科,1-3年,北京,PHP
PHP研发工程师,11076.923076923076,20307.69230769231,15692.307692307691,北京掌上先机,互联网A轮1000-9999人,本科,1-3年,北京,PHP
高级php开发工程师,23076.923076923078,32307.69230769231,27692.307692307695,鲸鱼外教培优,在线教育A轮500-999人,本科,经验不限,北京,PHP
PHP后端开发,6000,8000,7000.0,财喵,移动互联网未融资20-99人,本科,1-3年,北京,PHP
中级PHP开发,10000,12000,11000.0,联创世界,计算机软件不需要融资100-499人,本科,3-5年,北京,PHP
PHP开发工程师,20000,40000,30000.0,顺丰同城科技,互联网不需要融资100-499人,本科,经验不限,北京,PHP
PHP,10153.846153846154,16615.384615384617,13384.615384615387,北京小刀万维,移动互联网天使轮20-99人,本科,1-3年,北京,PHP
PHP工程师,6000,10000,8000.0,优学猫,在线教育A轮20-99人,本科,1-3年,北京,PHP
PHP,10000,13000,11500.0,Paymentwall,企业服务未融资100-499人,本科,1-3年,北京,PHP
PHP开发,10000,15000,12500.0,乌龟电话,移动互联网20-99人,本科,3-5年,北京,PHP
PHP开发工程师,10000,15000,12500.0,远浪,计算机软件不需要融资20-99人,大专,经验不限,北京,PHP
PHP研发,12000.0,24000.0,18000.0,HIGO,移动互联网A轮100-499人,本科,1-3年,北京,PHP
php工程师,11076.923076923076,20307.69230769231,15692.307692307691,北京掌上先机,互联网A轮1000-9999人,本科,1-3年,北京,PHP
高级PHP开发工程师,8571.42857142857,12857.142857142857,10714.285714285714,万象新动,移动互联网已上市100-499人,本科,1-3年,北京,PHP
PHP开发工程师,8000,12000,10000.0,开心工场,社交网络不需要融资0-20人,本科,1-3年,北京,PHP
PHP高级工程师,11076.923076923076,14769.23076923077,12923.076923076922,海菠萝,社交网络未融资20-99人,本科,3-5年,北京,PHP
PHP后端研发工程师（外包）,10000,15000,12500.0,百度,互联网已上市10000人以上,本科,1-3年,北京,PHP
中级PHP开发工程师,10000,15000,12500.0,彩云时代科技,互联网A轮20-99人,本科,1-3年,北京,PHP
PHP高级开发工程师,24000,30000,27000.0,北京美泰,智能硬件不需要融资100-499人,本科,经验不限,北京,PHP
PHP程序员,9000,12000,10500.0,华贸融文化传媒,新闻/出版不需要融资20-99人,学历不限,经验不限,北京,PHP
php程序员,4000,6000,5000.0,政讯通,互联网20-99人,,经验不限,北京,PHP
PHP工程师,10285.714285714286,17142.85714285714,13714.285714285714,盖娅互娱,游戏D轮及以上500-999人,本科,1-3年,北京,PHP
PHP开发工程师,8000,9000,8500.0,华为通,互联网0-20人,学历不限,1-3年,北京,PHP
PHP开发工程师,15000,20000,17500.0,文德互动,游戏未融资20-99人,本科,1-3年,北京,PHP
PHP,5000,6000,5500.0,京吉鑫川文化传媒,O2O未融资100-499人,本科,1年以内,北京,PHP
PHP高级工程师,8000,15000,11500.0,邵氏影视,音乐/视频/阅读天使轮0-20人,大专,3-5年,北京,PHP
浏览器-PHP高级开发工程师,20000.0,32000.0,26000.0,搜狗,互联网已上市1000-9999人,本科,经验不限,北京,PHP
PHP开发工程师,18000,30000,24000.0,奥琦玮,计算机软件C轮1000-9999人,本科,经验不限,北京,PHP
